"dyad","partner","id","phase","time","timephase","timephase.r","ibi.basec","b.ibi.basec"
628,"A","628.A","goal",59,29,28,38.9193189333333,-14.6330894333332
628,"A","628.A","goal",60,30,29,21.8782939333333,-8.55616643333326
628,"A","628.A","femalereceive",61,1,0,54.5401979333334,-14.2484734333333
628,"A","628.A","femalereceive",62,2,1,103.996241933333,-56.2869354333333
628,"A","628.A","femalereceive",63,3,2,106.444959933333,-43.4297924333333
628,"A","628.A","femalereceive",64,4,3,144.111626933333,-0.248473433333288
628,"A","628.A","femalereceive",65,5,4,57.6116269333334,1.2899875666667
628,"A","628.A","femalereceive",66,6,5,87.7782939333333,-17.5561664333333
628,"A","628.A","femalereceive",67,7,6,89.9962419333334,2.21306456666673
628,"A","628.A","femalereceive",68,8,7,31.9687699333333,23.4438335666667
628,"A","628.A","femalereceive",69,9,8,21.0401979333334,14.1297315666667
628,"A","628.A","femalereceive",70,10,9,73.7654729333334,-13.5561664333333
628,"A","628.A","femalereceive",71,11,10,94.1500889333333,25.2130645666667
628,"A","628.A","femalereceive",72,12,11,80.4577809333333,17.7515265666667
628,"A","628.A","femalereceive",73,13,12,69.3259129333334,26.0463975666668
628,"A","628.A","femalereceive",74,14,13,61.4577809333333,32.2130645666667
628,"A","628.A","femalereceive",75,15,14,61.6885499333333,4.21306456666673
628,"A","628.A","femalereceive",76,16,15,62.3973409333333,-0.325397433333251
628,"A","628.A","femalereceive",77,17,16,54.6116269333334,12.0592185666667
628,"A","628.A","femalereceive",78,18,17,60.0401979333334,43.6297315666667
628,"A","628.A","femalereceive",79,19,18,84.6116269333334,-20.6330894333332
628,"A","628.A","femalereceive",80,20,19,80.3039349333334,12.5207565666667
628,"A","628.A","femalereceive",81,21,20,79.2270119333333,11.4438335666667
628,"A","628.A","femalereceive",82,22,21,69.2270119333333,-1.45360243333323
628,"A","628.A","femalereceive",83,23,22,104.227011933333,3.67460256666675
628,"A","628.A","femalereceive",84,24,23,100.694959933333,40.4438335666667
628,"A","628.A","femalereceive",85,25,24,43.9687699333333,35.2130645666667
628,"A","628.A","femalereceive",86,26,25,96.6885499333333,17.9630645666667
628,"A","628.A","femalereceive",87,27,26,48.1500889333333,-11.4297924333333
628,"A","628.A","femalereceive",88,28,27,75.7544839333334,-50.0012214333333
628,"A","628.A","femalereceive",89,29,28,64.4577809333333,66.7585195666667
628,"A","628.A","femalereceive",90,30,29,21.8259129333334,8.52075656666671
628,"A","628.A","malereceive",91,1,0,95.2270119333333,-16.2155064333333
628,"A","628.A","malereceive",92,2,1,91.6116269333334,6.96306456666673
628,"A","628.A","malereceive",93,3,2,18.3259129333334,13.6746025666667
628,"A","628.A","malereceive",94,4,3,37.7544839333334,12.5207565666667
628,"A","628.A","malereceive",95,5,4,48.8423959333334,42.6297315666667
628,"A","628.A","malereceive",96,6,5,60.0731649333334,50.5463975666668
628,"A","628.A","malereceive",97,7,6,20.1830559333333,34.7130645666667
628,"A","628.A","malereceive",98,8,7,45.7544839333334,59.6297315666667
628,"A","628.A","malereceive",99,9,8,68.8423959333334,10.9053725666668
628,"A","628.A","malereceive",100,10,9,36.7544839333334,65.5463975666668
628,"A","628.A","malereceive",101,11,10,18.5401979333334,2.04639756666677
628,"A","628.A","malereceive",102,12,11,119.861626933333,28.6746025666667
628,"A","628.A","malereceive",103,13,12,54.3259129333334,7.12973156666669
628,"A","628.A","malereceive",104,14,13,90.5347039333334,45.9822955666667
628,"A","628.A","malereceive",105,15,14,22.8973409333333,29.2130645666667
628,"A","628.A","malereceive",106,16,15,30.6116269333334,0.828449566666677
628,"A","628.A","malereceive",107,17,16,49.8973409333333,64.1297315666667
628,"A","628.A","malereceive",108,18,17,62.1500889333333,48.7963975666668
628,"A","628.A","malereceive",109,19,18,93.9193189333333,18.6297315666667
628,"A","628.A","malereceive",110,20,19,55.0731649333334,38.0463975666668
628,"A","628.A","malereceive",111,21,20,68.7544839333334,18.2963975666668
628,"A","628.A","malereceive",112,22,21,102.778293933333,24.2899875666667
628,"A","628.A","malereceive",113,23,22,55.6830559333333,41.7963975666668
628,"A","628.A","malereceive",114,24,23,63.6116269333334,19.2963975666668
628,"A","628.A","malereceive",115,25,24,83.4577809333333,6.13614156666677
628,"A","628.A","malereceive",116,26,25,34.3973409333333,56.2963975666668
628,"A","628.A","malereceive",117,27,26,56.2270119333333,14.5976795666668
628,"A","628.A","malereceive",118,28,27,60.3973409333333,16.6297315666667
628,"A","628.A","malereceive",119,29,28,64.9193189333333,44.2130645666667
628,"A","628.A","malereceive",120,30,29,52.1830559333333,-11.4023204333332
628,"B","628.B","goal",31,1,0,14.3669105666668,76.9193189333333
628,"B","628.B","goal",32,2,1,-12.7100124333333,48.6116269333334
628,"B","628.B","goal",33,3,2,-18.2484734333333,40.6830559333333
628,"B","628.B","goal",34,4,3,-15.7100124333333,72.6885499333333
628,"B","628.B","goal",35,5,4,-19.5012214333333,28.3973409333333
628,"B","628.B","goal",36,6,5,13.3797315666667,33.2544839333334
628,"B","628.B","goal",37,7,6,-11.7869354333333,52.4687699333333
628,"B","628.B","goal",38,8,7,3.67460256666675,32.8259129333334
628,"B","628.B","goal",39,9,8,-15.5561664333333,77.3039349333334
628,"B","628.B","goal",40,10,9,-31.2484734333333,41.0401979333334
628,"B","628.B","goal",41,11,10,-23.7100124333333,43.7654729333334
628,"B","628.B","goal",42,12,11,-41.1440784333332,36.8973409333333
628,"B","628.B","goal",43,13,12,4.13614156666677,-6.65504006666663
628,"B","628.B","goal",44,14,13,-21.5561664333333,-15.7217060666667
628,"B","628.B","goal",45,15,14,15.7515265666667,-38.5133730666666
628,"B","628.B","goal",46,16,15,3.98229556666672,0.278293933333316
628,"B","628.B","goal",47,17,16,-5.24847343333329,-18.7883730666666
628,"B","628.B","goal",48,18,17,30.2130645666667,-20.6550400666666
628,"B","628.B","goal",49,19,18,-6.55616643333326,-4.4550400666667
628,"B","628.B","goal",50,20,19,-19.7869354333333,13.2782939333333
628,"B","628.B","goal",51,21,20,16.5463975666668,14.3259129333334
628,"B","628.B","goal",52,22,21,-16.7100124333333,39.3973409333333
628,"B","628.B","goal",53,23,22,-13.7869354333333,34.0401979333334
628,"B","628.B","goal",54,24,23,-10.4023204333332,89.8423959333334
628,"B","628.B","goal",55,25,24,-9.7100124333333,65.6885499333333
628,"B","628.B","goal",56,26,25,-33.6330894333332,44.7544839333334
628,"B","628.B","goal",57,27,26,-28.9297924333333,21.9687699333333
628,"B","628.B","goal",58,28,27,-18.0946274333332,75.7654729333334
628,"B","628.B","goal",59,29,28,-14.6330894333332,38.9193189333333
628,"B","628.B","goal",60,30,29,-8.55616643333326,21.8782939333333
628,"B","628.B","femalereceive",61,1,0,-14.2484734333333,54.5401979333334
628,"B","628.B","femalereceive",62,2,1,-56.2869354333333,103.996241933333
628,"B","628.B","femalereceive",63,3,2,-43.4297924333333,106.444959933333
628,"B","628.B","femalereceive",64,4,3,-0.248473433333288,144.111626933333
628,"B","628.B","femalereceive",65,5,4,1.2899875666667,57.6116269333334
628,"B","628.B","femalereceive",66,6,5,-17.5561664333333,87.7782939333333
628,"B","628.B","femalereceive",67,7,6,2.21306456666673,89.9962419333334
628,"B","628.B","femalereceive",68,8,7,23.4438335666667,31.9687699333333
628,"B","628.B","femalereceive",69,9,8,14.1297315666667,21.0401979333334
628,"B","628.B","femalereceive",70,10,9,-13.5561664333333,73.7654729333334
628,"B","628.B","femalereceive",71,11,10,25.2130645666667,94.1500889333333
628,"B","628.B","femalereceive",72,12,11,17.7515265666667,80.4577809333333
628,"B","628.B","femalereceive",73,13,12,26.0463975666668,69.3259129333334
628,"B","628.B","femalereceive",74,14,13,32.2130645666667,61.4577809333333
628,"B","628.B","femalereceive",75,15,14,4.21306456666673,61.6885499333333
628,"B","628.B","femalereceive",76,16,15,-0.325397433333251,62.3973409333333
628,"B","628.B","femalereceive",77,17,16,12.0592185666667,54.6116269333334
628,"B","628.B","femalereceive",78,18,17,43.6297315666667,60.0401979333334
628,"B","628.B","femalereceive",79,19,18,-20.6330894333332,84.6116269333334
628,"B","628.B","femalereceive",80,20,19,12.5207565666667,80.3039349333334
628,"B","628.B","femalereceive",81,21,20,11.4438335666667,79.2270119333333
628,"B","628.B","femalereceive",82,22,21,-1.45360243333323,69.2270119333333
628,"B","628.B","femalereceive",83,23,22,3.67460256666675,104.227011933333
628,"B","628.B","femalereceive",84,24,23,40.4438335666667,100.694959933333
628,"B","628.B","femalereceive",85,25,24,35.2130645666667,43.9687699333333
628,"B","628.B","femalereceive",86,26,25,17.9630645666667,96.6885499333333
628,"B","628.B","femalereceive",87,27,26,-11.4297924333333,48.1500889333333
628,"B","628.B","femalereceive",88,28,27,-50.0012214333333,75.7544839333334
628,"B","628.B","femalereceive",89,29,28,66.7585195666667,64.4577809333333
628,"B","628.B","femalereceive",90,30,29,8.52075656666671,21.8259129333334
628,"B","628.B","malereceive",91,1,0,-16.2155064333333,95.2270119333333
628,"B","628.B","malereceive",92,2,1,6.96306456666673,91.6116269333334
628,"B","628.B","malereceive",93,3,2,13.6746025666667,18.3259129333334
628,"B","628.B","malereceive",94,4,3,12.5207565666667,37.7544839333334
628,"B","628.B","malereceive",95,5,4,42.6297315666667,48.8423959333334
628,"B","628.B","malereceive",96,6,5,50.5463975666668,60.0731649333334
628,"B","628.B","malereceive",97,7,6,34.7130645666667,20.1830559333333
628,"B","628.B","malereceive",98,8,7,59.6297315666667,45.7544839333334
628,"B","628.B","malereceive",99,9,8,10.9053725666668,68.8423959333334
628,"B","628.B","malereceive",100,10,9,65.5463975666668,36.7544839333334
628,"B","628.B","malereceive",101,11,10,2.04639756666677,18.5401979333334
628,"B","628.B","malereceive",102,12,11,28.6746025666667,119.861626933333
628,"B","628.B","malereceive",103,13,12,7.12973156666669,54.3259129333334
628,"B","628.B","malereceive",104,14,13,45.9822955666667,90.5347039333334
628,"B","628.B","malereceive",105,15,14,29.2130645666667,22.8973409333333
628,"B","628.B","malereceive",106,16,15,0.828449566666677,30.6116269333334
628,"B","628.B","malereceive",107,17,16,64.1297315666667,49.8973409333333
628,"B","628.B","malereceive",108,18,17,48.7963975666668,62.1500889333333
628,"B","628.B","malereceive",109,19,18,18.6297315666667,93.9193189333333
628,"B","628.B","malereceive",110,20,19,38.0463975666668,55.0731649333334
628,"B","628.B","malereceive",111,21,20,18.2963975666668,68.7544839333334
628,"B","628.B","malereceive",112,22,21,24.2899875666667,102.778293933333
628,"B","628.B","malereceive",113,23,22,41.7963975666668,55.6830559333333
628,"B","628.B","malereceive",114,24,23,19.2963975666668,63.6116269333334
628,"B","628.B","malereceive",115,25,24,6.13614156666677,83.4577809333333
628,"B","628.B","malereceive",116,26,25,56.2963975666668,34.3973409333333
628,"B","628.B","malereceive",117,27,26,14.5976795666668,56.2270119333333
628,"B","628.B","malereceive",118,28,27,16.6297315666667,60.3973409333333
628,"B","628.B","malereceive",119,29,28,44.2130645666667,64.9193189333333
628,"B","628.B","malereceive",120,30,29,-11.4023204333332,52.1830559333333
661,"A","661.A","goal",31,1,0,-113.880050466667,-9.64443376666668
661,"A","661.A","goal",32,2,1,-8.65277746666675,-8.37928276666662
661,"A","661.A","goal",33,3,2,-31.3800504666667,29.2646572333333
661,"A","661.A","goal",34,4,3,15.0744945333333,-55.7703077666666
661,"A","661.A","goal",35,5,4,-21.1982324666667,-13.5535247666667
661,"A","661.A","goal",36,6,5,-53.8415884666667,-62.1549237666667
661,"A","661.A","goal",37,7,6,-45.2891414666667,-21.6292827666666
661,"A","661.A","goal",38,8,7,-16.7967174666667,-12.7959487666667
661,"A","661.A","goal",39,9,8,-28.7133834666668,-58.2126157666667
661,"A","661.A","goal",40,10,9,-24.3800504666667,-46.7703077666666
661,"A","661.A","goal",41,11,10,-87.9954354666667,-59.8472307666667
661,"A","661.A","goal",42,12,11,-31.3800504666667,-61.4626157666667
661,"A","661.A","goal",43,13,12,-27.7967174666667,-23.9626157666667
661,"A","661.A","goal",44,14,13,-16.9255054666667,-55.0459487666667
661,"A","661.A","goal",45,15,14,-24.7967174666667,-87.9241537666667
661,"A","661.A","goal",46,16,15,-47.4633834666668,-0.62928276666662
661,"A","661.A","goal",47,17,16,-48.1300504666667,-30.6292827666666
661,"A","661.A","goal",48,18,17,-49.7967174666667,-52.9626157666667
661,"A","661.A","goal",49,19,18,-57.1492814666667,-11.2126157666667
661,"A","661.A","goal",50,20,19,-6.65277746666675,-51.1292827666666
661,"A","661.A","goal",51,21,20,-30.9633834666668,-29.4626157666667
661,"A","661.A","goal",52,22,21,-3.1982324666667,-60.6164617666667
661,"A","661.A","goal",53,23,22,-6.47095946666673,-37.1292827666666
661,"A","661.A","goal",54,24,23,-32.1300504666667,0.287384233333341
661,"A","661.A","goal",55,25,24,-40.5467174666667,15.6282932333334
661,"A","661.A","goal",56,26,25,-31.9633834666668,19.2646572333333
661,"A","661.A","goal",57,27,26,-48.2133834666668,-14.7959487666667
661,"A","661.A","goal",58,28,27,-91.5338964666668,-54.6164617666667
661,"A","661.A","goal",59,29,28,-84.4569734666667,21.2646572333333
661,"A","661.A","goal",60,30,29,-34.9255054666667,-59.3792827666666
661,"A","661.A","malereceive",61,1,0,-138.165764466667,27.3555662333333
661,"A","661.A","malereceive",62,2,1,-29.7133834666668,6.12071723333338
661,"A","661.A","malereceive",63,3,2,-4.28914146666671,-72.7126157666667
661,"A","661.A","malereceive",64,4,3,-6.38005046666672,-84.8472307666667
661,"A","661.A","malereceive",65,5,4,6.43813153333326,-59.6164617666667
661,"A","661.A","malereceive",66,6,5,-17.2891414666667,-18.9626157666667
661,"A","661.A","malereceive",67,7,6,-9.13005046666672,-76.9626157666667
661,"A","661.A","malereceive",68,8,7,20.9835855333333,-78.1549237666667
661,"A","661.A","malereceive",69,9,8,-54.6300504666667,-66.0780007666666
661,"A","661.A","malereceive",70,10,9,-23.5618684666667,-9.62928276666662
661,"A","661.A","malereceive",71,11,10,-3.29671746666668,-31.1292827666666
661,"A","661.A","malereceive",72,12,11,-18.2891414666667,-50.0459487666667
661,"A","661.A","malereceive",73,13,12,-6.13005046666672,-39.5459487666667
661,"A","661.A","malereceive",74,14,13,16.7108585333333,-54.9241537666667
661,"A","661.A","malereceive",75,15,14,-21.3800504666667,-65.2959487666667
661,"A","661.A","malereceive",76,16,15,-13.2967174666667,-25.2959487666667
661,"A","661.A","malereceive",77,17,16,-15.5618684666667,-44.1549237666667
661,"A","661.A","malereceive",78,18,17,-32.5467174666667,-85.3792827666666
661,"A","661.A","malereceive",79,19,18,-33.5467174666667,-41.8472307666667
661,"A","661.A","malereceive",80,20,19,-28.8345954666668,-73.3792827666666
661,"A","661.A","malereceive",81,21,20,-36.5467174666667,-37.8792827666666
661,"A","661.A","malereceive",82,22,21,6.71085853333329,13.7873842333333
661,"A","661.A","malereceive",83,23,22,0.453282533333322,14.8101112333334
661,"A","661.A","malereceive",84,24,23,-14.7436864666668,-12.7126157666667
661,"A","661.A","malereceive",85,25,24,-41.2967174666667,10.2646572333333
661,"A","661.A","malereceive",86,26,25,-98.7646654666668,-31.7126157666667
661,"A","661.A","malereceive",87,27,26,-21.5467174666667,-14.6292827666666
661,"A","661.A","malereceive",88,28,27,-0.470959466666727,-17.5459487666667
661,"A","661.A","malereceive",89,29,28,-30.7133834666668,-27.4626157666667
661,"A","661.A","malereceive",90,30,29,-21.1982324666667,-38.5459487666667
661,"A","661.A","femalereceive",91,1,0,-54.9633834666668,4.08283923333329
661,"A","661.A","femalereceive",92,2,1,5.52904053333327,-28.7959487666667
661,"A","661.A","femalereceive",93,3,2,-0.380050466666717,-10.4626157666667
661,"A","661.A","femalereceive",94,4,3,26.4381315333333,18.7192022333334
661,"A","661.A","femalereceive",95,5,4,4.34722253333325,41.4464752333333
661,"A","661.A","femalereceive",96,6,5,-1.92550546666666,29.8101112333334
661,"A","661.A","femalereceive",97,7,6,36.8017675333333,-13.7126157666667
661,"A","661.A","femalereceive",98,8,7,9.16540453333323,-40.2959487666667
661,"A","661.A","femalereceive",99,9,8,-4.83459546666677,-20.5459487666667
661,"A","661.A","femalereceive",100,10,9,8.16540453333323,51.8101112333334
661,"A","661.A","femalereceive",101,11,10,26.7108585333333,-49.0459487666667
661,"A","661.A","femalereceive",102,12,11,-13.2967174666667,-48.9241537666667
661,"A","661.A","femalereceive",103,13,12,29.1654045333332,-11.6444337666667
661,"A","661.A","femalereceive",104,14,13,7.16540453333323,-26.5459487666667
661,"A","661.A","femalereceive",105,15,14,-17.1300504666667,18.6207172333334
661,"A","661.A","femalereceive",106,16,15,42.5199495333333,-37.0459487666667
661,"A","661.A","femalereceive",107,17,16,24.8926765333333,-33.2959487666667
661,"A","661.A","femalereceive",108,18,17,1.8017675333333,-68.4626157666667
661,"A","661.A","femalereceive",109,19,18,-10.6300504666667,-23.9626157666667
661,"A","661.A","femalereceive",110,20,19,-22.4633834666668,-71.7703077666666
661,"A","661.A","femalereceive",111,21,20,-53.8800504666667,-16.7959487666667
661,"A","661.A","femalereceive",112,22,21,-67.1300504666667,-25.9626157666667
661,"A","661.A","femalereceive",113,23,22,-34.2967174666667,-8.12928276666662
661,"A","661.A","femalereceive",114,24,23,-8.28914146666671,-13.3717067666666
661,"A","661.A","femalereceive",115,25,24,4.34722253333325,2.62071723333338
661,"A","661.A","femalereceive",116,26,25,24.9835855333333,-28.6292827666666
661,"A","661.A","femalereceive",117,27,26,-2.54671746666668,-11.8792827666666
661,"A","661.A","femalereceive",118,28,27,-37.2891414666667,-20.3717067666666
661,"A","661.A","femalereceive",119,29,28,15.7866165333332,42.4464752333333
661,"A","661.A","femalereceive",120,30,29,20.5199495333333,8.62071723333338
661,"B","661.B","goal",31,1,0,-9.64443376666668,-113.880050466667
661,"B","661.B","goal",32,2,1,-8.37928276666662,-8.65277746666675
661,"B","661.B","goal",33,3,2,29.2646572333333,-31.3800504666667
661,"B","661.B","goal",34,4,3,-55.7703077666666,15.0744945333333
661,"B","661.B","goal",35,5,4,-13.5535247666667,-21.1982324666667
661,"B","661.B","goal",36,6,5,-62.1549237666667,-53.8415884666667
661,"B","661.B","goal",37,7,6,-21.6292827666666,-45.2891414666667
661,"B","661.B","goal",38,8,7,-12.7959487666667,-16.7967174666667
661,"B","661.B","goal",39,9,8,-58.2126157666667,-28.7133834666668
661,"B","661.B","goal",40,10,9,-46.7703077666666,-24.3800504666667
661,"B","661.B","goal",41,11,10,-59.8472307666667,-87.9954354666667
661,"B","661.B","goal",42,12,11,-61.4626157666667,-31.3800504666667
661,"B","661.B","goal",43,13,12,-23.9626157666667,-27.7967174666667
661,"B","661.B","goal",44,14,13,-55.0459487666667,-16.9255054666667
